_id,name,area,district,state,pincode,latitude,longitude,qr,population,latitudes,longitudes,__v
6539279ee0265e4af914b846,Police Line Dausa,SH-62,Dausa,Rajasthan,389180,26.9274367705,76.3451881647,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/umwedjib3moa3xgd7edv.png,0,,,
6539279ee0265e4af914b847,Police Station-Deeg,Varachha Road,Bharatpur,Rajasthan,395006,27.4733697,77.3272506,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/ygvgnzdl60g4vgak7acl.png,0,,,
6539279ee0265e4af914b848,Police Station Kotwali Nagaur,Khidmat Nagar,Nagaur,Rajasthan,395005,27.2039476705,73.7230271237,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/vrclrypbcngep4xskiys.png,0,,,
6539279ee0265e4af914b849,Police Station-Jhalara,Gaikwad Haveli,Udaipur,Rajasthan,380001,24.05379,74.07782,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/br0osfhrsnn422nplew8.png,0,,,
6539279ee0265e4af914b84a,Police Station-Gogunda,Surat,Udaipur,Rajasthan,394107,24.8056,73.44295,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/kqdlhm5y2s7y5foidlqv.png,0,,,
6539279ee0265e4af914b84c,Ramseen Police Station,Hazrat Akbar Shahid Tekra,Jalor,Rajasthan,395002,25.06150833,72.43777667,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/dsalhjhlccy9iq2104vv.png,0,,,
6539279ee0265e4af914b84d,Police Station-Pushkar,Vadgam 385210,Ajmer,Rajasthan,Vadgam 385210,26.49891,74.54443,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/rzjo3vc8nt3zoanp7tgo.png,0,,,
6539279ee0265e4af914b84e,Hanmangarh Reserve Police Line,SH 6,Hanumangarh,Rajasthan,394230,29.636781,74.314783,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/vsb7ajzvg6ihwdkpienj.png,0,,,
6539279ee0265e4af914b84f,Office of Commissioner of Police,Naroda Road,Jaipur,Rajasthan,382330,26.916563,75.801378,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/dhxgsbiajphbpjamigp5.png,0,,,
6539279ee0265e4af914b850,Police Station,Ahmedabad,Bhilwara,Rajasthan,382330,25.732783,74.334844,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/m91gbqu5x0a0plnfarro.png,0,,,
6539279ee0265e4af914b851,Police Chowki-Pachgaon,Hariyana Plot 119,Dhaulpur,Rajasthan,364001,26.7110169,77.8472482,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/rrdcwf7optvpnf1cwrth.png,0,,,
6539279ee0265e4af914b852,Police Thana Bharampuri,SH-127,Jaipur,Rajasthan,385570,26.939256,75.828752,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/opx4b7hcqddh1qytn3lt.png,0,,,
6539279ee0265e4af914b853,Police Station-Bheem Nagar,Bantwa Pajod Road,Bharatpur,Rajasthan,362620,26.9304439,77.2807263,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/k9kc1dubtjo2xm4iyku6.png,0,,,
6539279ee0265e4af914b854,Police Thana Kardhani,Mithakhali,Jaipur,Rajasthan,India,26.949792,75.712954,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/wxwmccuxystgstjy5zeg.png,0,,,
6539279ee0265e4af914b855,Police Station Harsh Camp-Sikar,Sankheda,Sikar,Rajasthan,India,27.5675,75.15668,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/yruw7gkcylbk7punodhl.png,0,,,
6539279ee0265e4af914b856,Chandpol Police Station,Samta Road,Jodhpur,Rajasthan,390003,26.298938,73.011282,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/pfe1d1nwp9rquambmauo.png,0,,,
6539279ee0265e4af914b857,Police Station-Salasar,Vadodara,Churu,Rajasthan,India,27.72371,74.718,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/dsf9emuao7fwdflik8xc.png,0,,,
6539279ee0265e4af914b858,Police Station-Chidwa,DSP office,Jhunjhunun,Rajasthan,364001,28.26034,75.64387,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/u9di2l0xd9nmllronuyr.png,0,,,
6539279ee0265e4af914b85a,Adarsh Nagar Police Station,Opposite Siddhi Vinayk Ganesh Mandir,Jaipur,Rajasthan,380024,26.902467,75.834593,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/ebq5lktlsrzelauszxzb.png,0,,,
6539279ee0265e4af914b85b,Naaka Bandi Police Station,Radhanpur 385340,Pali,Rajasthan,Radhanpur 385340,25.5226363,73.4492251,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/ajenaluzd9zmhuuj3vt8.png,0,,,
6539279ee0265e4af914b85c,Police Station-Panigram,Surat,Ajmer,Rajasthan,395004,26.4551909,74.6308517,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/rzvxzx9ugfdsl8ojskia.png,0,,,
6539279ee0265e4af914b85e,R k baror,GIDC,Hanumangarh,Rajasthan,394230,29.61067,74.28636,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/brdog3zhfv1zz3qzgeyx.png,0,,,
6539279ee0265e4af914b85f,Talera Police Station,Victoria Bridge Road,Bundi,Rajasthan,Jamnagar 361120,25.315507,75.732934,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/gss389i7m192ikjpadrh.png,0,,,
6539279ee0265e4af914b860,Police Station-Mandar,Near Maudi Chowkdi,Sirohi,Rajasthan,,24.5581012852,72.3925917119,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/sfaovsxvfml7efnqkwoj.png,0,,,
6539279ee0265e4af914b861,Police Station-Thalraka,Upleta 360490,Hanumangarh,Rajasthan,Upleta 360490,29.2924263,74.5741666,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/cmlrgxdglmv8nkxcciti.png,0,,,
6539279ee0265e4af914b863,Sadar Nagaur Thana,Ahmedabad,Nagaur,Rajasthan,India,27.180978,73.726523,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/up4rybd77gxw1kcxvrzb.png,0,,,
6539279ee0265e4af914b865,Police Chawki Kalyanpur,Ahmedabad,Udaipur,Rajasthan,380002,23.9969207,73.7568527,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247747/t5y4d8v6hpaoij2patpo.png,0,,,
6539279ee0265e4af914b866,पुलिस थाना मडांर में भोळापन महसूस कर रहां हूँ,NH-24B,Sirohi,Rajasthan,Bachhrawan 229301,24.56123033,72.4006586,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/pzikxfo6tprvelb104ap.png,0,,,
6539279ee0265e4af914b867,तेरे यार का ठीकाना सेंट्रल जेल भरतपुर,Bhachau 370140,Jaipur,Rajasthan,Bhachau 370140,26.8260953,75.7954738,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/xcfu8jfkboczsbaeuumu.png,0,,,
6539279ee0265e4af914b868,Police Choki Meethari Marwar,Laskana,Nagaur,Rajasthan,395013,27.5756361,74.6854752,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247746/pi68c4czrqc5dqg0sp49.png,0,,,
6539279ee0265e4af914b869,कुंवर आंफ राजपुताना देचु श्रीjagdamba 05,LP Savani Road,Jaipur,Rajasthan,395009,26.8354273,75.6952165,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/d2ynkvxote4jxzxai0pu.png,0,,,
6539279ee0265e4af914b86a,Police Station-Bajju,Chotila road,Bikaner,Rajasthan,Thangadh,27.93224,72.51282,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/oxzbszqkub9xkpbt38qn.png,0,,,
6539279ee0265e4af914b86b,Police Station-Clock Tower,Anand,Udaipur,Rajasthan,,24.58179,73.68554,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/qemhoes0mouurxf6gbnh.png,0,,,
6539279ee0265e4af914b86c,छोरे पंचायत माधोगढ़ गुर्जर के,SH 30,Alwar,Rajasthan,Kushtagi 583277,27.55609,76.61235,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/apr4ezd4khoeaelmhxsd.png,0,,,
6539279ee0265e4af914b86d,पुलिस थाना फतहनगर,Jamnagar 361001,Udaipur,Rajasthan,Jamnagar 361001,24.8112098461,74.0810465813,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247747/g0p7zrnej0xuoaea0ehk.png,0,,,
6539279ee0265e4af914b86e,सुरेला जी की हवेली,Dr Jivraj Mehta Marg,Jaipur,Rajasthan,380051,26.8355279,75.7592288,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/fez5ccg7zvydrf6ay6lb.png,0,,,
6539279ee0265e4af914b86f,Takhatgarh Police Station,Galaxy Road,Pali,Rajasthan,382330,25.319143,73.000571,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/ew2gwslhfj6qal8vz0tf.png,0,,,
6539279ee0265e4af914b870,Police Station,Gaikwad Haveli Road,Bhilwara,Rajasthan,380001,25.732783,74.334844,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/l5ivxb5wtsnym1wjnnrw.png,0,,,
6539279ee0265e4af914b871,Langra Thana,SH-6,Karauli,Rajasthan,Valsad,26.40408,77.127431,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/uhdxmhwfplziwe6a8l5i.png,0,,,
6539279ee0265e4af914b872,"Police Station , Chunawadh",Shirpur Chopda Highway,Ganganagar,Rajasthan,Shirpur 425421,29.8327998212,73.7292576861,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/o01loa7tnznii8vpygzl.png,0,,,
6539279ee0265e4af914b874,Police Station Masuda,Gandhidham 370201,Ajmer,Rajasthan,Gandhidham 370201,26.09059,74.52432,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/lk4xnepglk5jfqtshi7u.png,0,,,
6539279ee0265e4af914b875,Police Chowki Siyana,Vaghodia INA 391510,Jalor,Rajasthan,Vaghodia INA 391510,25.13677,72.67675,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/hzpfuidneuyaslcmub8w.png,0,,,
6539279ee0265e4af914b876,Police Station Phulera,Vallabh Vidhyanagar 388121,Jaipur,Rajasthan,Vallabh Vidhyanagar 388121,26.87398,75.24108,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247746/c9jkr9a886td6b6x6jm4.png,0,,,
6539279ee0265e4af914b877,Police Chowki Pachala,SH-46,Tonk,Rajasthan,Gandhidham 370205,25.9571,76.2215,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/tfaiajlvc2vhxw8fbptx.png,0,,,
6539279ee0265e4af914b878,Vishwakarma Police Station,Godhra City,Jaipur,Rajasthan,,26.978251,75.774266,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247746/imfaguewvkwhcnhpwbeg.png,0,,,
6539279ee0265e4af914b879,Dooni Police Station,Lal Darwaja Road,Tonk,Rajasthan,,25.8708,75.6028,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/lzqxcftbjhimjgxtpeex.png,0,,,
6539279ee0265e4af914b87a,Kalwar Thana,Varacha Road,Jaipur,Rajasthan,,26.98092,75.6054033333,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/ai060kwl71pw4s9ab59j.png,0,,,
6539279ee0265e4af914b87b,Police Station-Parbatsar,132 Feet Road,Nagaur,Rajasthan,380051,26.95325,74.76714,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247752/e0bw8pzg6w7c9harekuv.png,0,,,
6539279ee0265e4af914b87c,Mahila Police Thana West Banipark Jaipur,Jail Road,Jaipur,Rajasthan,,26.9371,75.785339,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/y763jlulrjt7wed36jfa.png,0,,,
6539279ee0265e4af914b87d,Police Station-Jai Narayan Vyas Colony,Bus Station Road,Bikaner,Rajasthan,,28.0117,73.35516,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247751/eykmofptvrbuni3f1tho.png,0,,,
6539279ee0265e4af914b87e,Police Station-Banetha,SVP Road,Tonk,Rajasthan,360575,26.0723473,75.9914374,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/rfzk6hnwosvgpmcvhgxe.png,0,,,
6539279ee0265e4af914b87f,Bundi Police Control Room,SH-17,Bundi,Rajasthan,382110,25.440805,75.639273,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/tsjc69meombkkflg8sv5.png,0,,,
6539279ee0265e4af914b880,Police Up Adhyaksh Karylaya,Dhoraji Road,Bundi,Rajasthan,,25.445133,75.6382582,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/a4bjvcjyk3sv54xtbluk.png,0,,,
6539279ee0265e4af914b881,Police Chowki Air Force,SH-130,Jodhpur,Rajasthan,,26.265541,73.033646,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247746/e2heoi19ppfrwrzkcxve.png,0,,,
6539279ee0265e4af914b882,Niwai Police Station,Sh130,Tonk,Rajasthan,,26.364086,75.927097,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/eltop2uurgidymf0plbl.png,0,,,
6539279ee0265e4af914b883,Kelwa Police Station,Main Road,Rajsamand,Rajasthan,392001,25.146082,73.846375,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/g3hciwncijqgxdfwxwp1.png,0,,,
6539279ee0265e4af914b884,Bandanwara Police Chowki,Station Road,Ajmer,Rajasthan,384001,26.12361,74.697062,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/qxyghma7xb8xwc3mltok.png,0,,,
6539279ee0265e4af914b885,Police Thana-Sadar Gangapur City,Ranjit Nagar,Sawai Madhopur,Rajasthan,,26.47254,76.71197,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247752/ktg2t66kgdjw7nnpqtdy.png,0,,,
6539279ee0265e4af914b886,Police Station-Shakargarh,Station Road,Bhilwara,Rajasthan,391110,25.45709,75.31917,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/syywvnwh4fghdihausok.png,0,,,
6539279ee0265e4af914b887,Police Anweshan Bhawan,Government Hospital Road,Udaipur,Rajasthan,391110,24.622256,73.659194,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/ze3u5wheen93n2vdkit8.png,0,,,
6539279ee0265e4af914b888,Phulera Police Station,Narol Naroda Road,Jaipur,Rajasthan,,26.874059,75.24131,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/u3gpwfptp9liwaqcvrka.png,0,,,
6539279ee0265e4af914b889,Police Station,Nh8b,Bhilwara,Rajasthan,,25.732783,74.334844,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/r4kknajnxx6xw1zwffvw.png,0,,,
6539279ee0265e4af914b88a,Police Station-Hiran Magri,Swami Dayanand Saraswati Road,Udaipur,Rajasthan,,24.56021,73.71726,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/n40neddeudocxg5dylnj.png,0,,,
6539279ee0265e4af914b88b,Police Chowki Bajrang Nagar,Station Road,Kota,Rajasthan,,25.179413,75.863533,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/i5dnwd912rtakmlt9faz.png,0,,,
6539279ee0265e4af914b88c,Police Station-Mandawari,Bhalka Road,Dausa,Rajasthan,362268,26.52228,76.37815,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/gfdf6dj3wnuzqg81jfwn.png,0,,,
6539279ee0265e4af914b88d,Kotegate Thana Bikaner,Sh35,Bikaner,Rajasthan,,28.01409377,73.314797705,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/g8xfefvjyxo0xkwfkcfp.png,0,,,
6539279ee0265e4af914b88e,Traffic Police Station,Raigadh,Hanumangarh,Rajasthan,,29.581815,74.323363,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/m53tqvmpr3rsqjqqwna5.png,0,,,
6539279ee0265e4af914b88f,Police Station-Sewar,Nh8a Kutch Road,Bharatpur,Rajasthan,,27.19511,77.45294,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/fuehovgyxvvndk74jljk.png,0,,,
6539279ee0265e4af914b890,Mahila Police Thana Bundi,Bodeli Road,Bundi,Rajasthan,,25.4352817535,75.651763916,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/zhet9kgxu7adsy9zmmtj.png,0,,,
6539279ee0265e4af914b891,Police Thana Sadar-Hanumangarh,M G Road,Hanumangarh,Rajasthan,,29.62222,74.2904,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/ffwbdv8qtlllf5xgnq9s.png,0,,,
6539279ee0265e4af914b892,Alwar Gate Police Station,SH-94,Ajmer,Rajasthan,,26.446122,74.647802,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/zsuvpj27gjjlwit7yyl8.png,0,,,
6539279ee0265e4af914b893,Police Station-Baswa,Swami Vivekanand Road,Dausa,Rajasthan,,27.142,76.56781,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/r71bpqi1hlfx9akfr5ox.png,0,,,
6539279ee0265e4af914b894,"Traffic Police, Udaipur",Aashapura Road,Udaipur,Rajasthan,361001,24.586690696,73.697463338,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/opddchg95g3gj6m2y58s.png,0,,,
6539279ee0265e4af914b895,Police Station-Samdari,Ahmedabad Rajkot Highway,Barmer,Rajasthan,,25.8181281862,72.5771979043,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/o6csujs2tikic87kesu6.png,0,,,
6539279ee0265e4af914b896,Mahila Police Thana,Sh6 Surat Road,Kota,Rajasthan,,25.175515,75.841248,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247747/nn22vtmqq6esm7dotynr.png,0,,,
6539279ee0265e4af914b897,Atru Acjn Cort,Sayan Road,Baran,Rajasthan,394107,24.8636839,76.6773523,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247751/k6zccf92jdg1v8zxqpwl.png,0,,,
6539279ee0265e4af914b898,Gunsi Police Chowki,Amroli Road,Tonk,Rajasthan,394107,26.474756,75.942974,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/knzuntdjdtv5iwklnoq2.png,0,,,
6539279ee0265e4af914b899,Thana Mandana Kota,Amroli Sayan Road,Kota,Rajasthan,,24.9505224,75.9412089,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/h4ofspjtgqezkwncfpha.png,0,,,
6539279ee0265e4af914b89a,Pragpura Police Station,Jhalod Road,Jaipur,Rajasthan,,27.6174137,76.1042692,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/l7qjshpblfgpcwbcem1n.png,0,,,
6539279ee0265e4af914b89b,Police Station-Moti Doongri,Near Collector Road,Jaipur,Rajasthan,,26.89918,75.82316,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/tiw6p99nnfdtwvflb6qb.png,0,,,
6539279ee0265e4af914b89c,Police Station Neb Alwar,Station Road,Alwar,Rajasthan,,27.5668206611,76.631950554,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/ccyulqydrjn9jjoiae35.png,0,,,
6539279ee0265e4af914b89d,पुलिस थाना जसरासर बीकानेर,Adipur Road,Bikaner,Rajasthan,,27.7133106,73.8104994,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247747/ao2beyixqlizig2rxog3.png,0,,,
6539279ee0265e4af914b89e,Lawan Thana,SH-42,Dausa,Rajasthan,370030,26.765229,76.212698,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247745/e2pq69sbdougtcaihelq.png,0,,,
6539279ee0265e4af914b89f,Jalupura Police Station,NH751,Jaipur,Rajasthan,382225,26.918611,75.80432,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/s0xx096rdl1oaqglq0zu.png,0,,,
6539279ee0265e4af914b8a0,Phagi Police Station,SH-5,Jaipur,Rajasthan,,26.578845,75.562783,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/zeofzs6w6vse3sxobzum.png,0,,,
6539279ee0265e4af914b8a1,Police Station-Sarupganj,Nagar Seva Sadan,Sirohi,Rajasthan,,24.64639,72.92189,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247751/act4mlrampveq6gww2q9.png,0,,,
6539279ee0265e4af914b8a2,Keshoraipatan Police Station,Near Hospital Road,Bundi,Rajasthan,370020,25.30783,75.93281,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/bstishh0smm8hhiebrbi.png,0,,,
6539279ee0265e4af914b8a3,Police Station-Uchain,Kapadvanj Market,Bharatpur,Rajasthan,,27.10572,77.41345,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/tjw4x7ql6mufckeylshd.png,0,,,
6539279ee0265e4af914b8a4,Police Station-Devikot,Lilia Mahal,Jaisalmer,Rajasthan,,26.70082,71.19656,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247751/vusnurmkg5bk4hzjesjf.png,0,,,
6539279ee0265e4af914b8a5,Police Station Borkheda,Station Road,Kota,Rajasthan,362001,25.1813492817,75.8919440032,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/xem6bw1cayzbruyavkgu.png,0,,,
6539279ee0265e4af914b8a6,Forest Chowki,SH-34,Jaipur,Rajasthan,,26.948803,75.856109,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247746/fjbywnv6tdbwjuxtzgse.png,0,,,
6539279ee0265e4af914b8a7,Jai Narayan Vyas Colony Police Station..,Thaltej Shilaj Road,Bikaner,Rajasthan,380059,28.0104578824,73.3521576471,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/ojv4kimle9kxz9p4htrj.png,0,,,
6539279ee0265e4af914b8a8,Police Station-Marwar Junction,Drive In Road,Pali,Rajasthan,380052,25.72465,73.61009,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/o3840hph8isksxmb2ghv.png,0,,,
6539279ee0265e4af914b8a9,Nim Ka Thana Police Station,Veraval 362265,Sikar,Rajasthan,,27.741374,75.77804,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247752/t8etwjyn56cc3arjqigb.png,0,,,
6539279ee0265e4af914b8aa,Sanganer,Ahmedabad,Jaipur,Rajasthan,India,26.9238206,75.8031127,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/nppsqvasi7ffd94w8f2w.png,0,,,
6539279ee0265e4af914b8ab,Raipur Traffic Police,Natwar Road,Jaipur,Rajasthan,Upleta 360490,26.889071846,75.7517453842,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/lfoaryhy8stbuiyf6quz.png,0,,,
6539279ee0265e4af914b8ac,Shahapura Police Check Post,NH-59,Jaipur,Rajasthan,Balasinor 388255,27.379024,75.961162,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/kfj3aqvjtbdwunuwscy1.png,0,,,
6539279ee0265e4af914b8ad,Police Chowki Geejgarh,Near Last Bus Stop,Dausa,Rajasthan,380016,26.8855381012,76.6393127441,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247744/i9ossjhpzobirc8atcai.png,0,,,
6539279ee0265e4af914b8ae,Ramganj Police Station,Ahmedabad,Ajmer,Rajasthan,India,26.423523,74.630321,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/wisgfudvhujxc336pbul.png,0,,,
6539279ee0265e4af914b8af,Police Door Sanchar Line and Training School,Dharampur,Jaipur,Rajasthan,,26.912008,75.834967,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/xc4hjn8zkqevyhdm5b6y.png,0,,,
6539279ee0265e4af914b8b0,Police Station-Bhinmal,SH-67,Jalor,Rajasthan,396065,25.06498,72.11099,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/gzp5m3etcrkmx0mdxi27.png,0,,,
6539279ee0265e4af914b8b1,Police Station Hindaun City,SH-183,Karauli,Rajasthan,396126,26.70811,76.71843,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/zaimbwlawvd6bf73hyos.png,0,,,
6539279ee0265e4af914b8b2,Police Thana-Magrol,Ahmedabad,Baran,Rajasthan,380055,25.3236066,76.5130107,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/rgpvkaeck69p6b2uv2lc.png,0,,,
6539279ee0265e4af914b8b3,Manak Chowk Police Thana,Kosad Singh Road,Jaipur,Rajasthan,395008,26.927515,75.828299,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/ogm7jo6nchrisuaawid3.png,0,,,
6539279ee0265e4af914b8b4,Police Station,Udhana-Magdalla Road,Bhilwara,Rajasthan,395002,25.732783,74.334844,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/uglcpk9zb8bbmsocx5wo.png,0,,,
6539279ee0265e4af914b8b5,City Kotwali,Valod,Bikaner,Rajasthan,394640,28.01281607,73.3070393801,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/qebtaxsybpteraemrcvz.png,0,,,
6539279ee0265e4af914b8b6,Thana Kotwali Rampura,Surat,Kota,Rajasthan,,25.186588,75.841467,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247750/hf0elib4gdirwmsdbnld.png,0,,,
6539279ee0265e4af914b8b8,Police Chowki,Ghod Dod Road,Churu,Rajasthan,395001,27.834298,74.332289,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/uffcyobgcgsmp6w6sqdj.png,0,,,
6539279ee0265e4af914b8b9,Office Transport Police-Jalore,Police Line,Jalor,Rajasthan,391770,25.3251308,72.6336408,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/jcasal3qdukyki8fdonc.png,0,,,
6539279ee0265e4af914b8ba,Police Station-Rupwas,Gandhidham,Bharatpur,Rajasthan,Gandhidham,26.9920275,77.5983681,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247747/ut3hkv1m01oimnpl9rgv.png,0,,,
6539279ee0265e4af914b8bb,Police Station,Tilak Marg,Bhilwara,Rajasthan,390005,25.732783,74.334844,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247746/tmcavsaxj6gfemdzp94b.png,0,,,
6539279ee0265e4af914b8bc,Hasanpura Police Station,SH-26,Jaipur,Rajasthan,Jamnagar 361002,26.916545,75.779446,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/fjp2b2hh2yldcs9bz11s.png,0,,,
6539279ee0265e4af914b8bd,Police Station Sadar Jaipur Pachim,Surat,Jaipur,Rajasthan,394270,26.92061,75.789814,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/flq0ch5mmk5j72o9h5mb.png,0,,,
6539279ee0265e4af914b8c0,Police Station-Sivana,Aurobindo Ghosh Road,Barmer,Rajasthan,390005,25.66323,72.42531,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247748/no3qjmcdfciwsgwwiklu.png,0,,,
6539279ee0265e4af914b8c1,श्री किर्ष्ण गौशाला संवर्धन केंद्र पक्का सहारणा,Vav,Hanumangarh,Rajasthan,India,29.68257,74.15566,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247742/rkksbtkbmjytcoo9j1jj.png,0,,,
6539279ee0265e4af914b8c2,Police Station-Bilara,Vav,Jodhpur,Rajasthan,385570,26.21075,73.69657,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247749/mo2df5yzoo9m0suanxru.png,0,,,
6539279ee0265e4af914b8c3,Police Station-Ahore,Chuda,Jalor,Rajasthan,363410,25.37173,72.78385,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247743/tzpovkc5zvszfscyrik8.png,0,,,
6539279ee0265e4af914b8c4,Police Station-Gulpada,Rural Police Line,Bharatpur,Rajasthan,Nadiad 387001,27.53362,77.12216,http://res.cloudinary.com/ddhncnedj/image/upload/v1698247752/pepu9txmz5cvhemxzo7x.png,0,,,
